Data Medicao,Temp_13h30
2021-09-25,
2021-09-26,
2021-09-27,
2021-09-28,
2021-09-29,
2021-09-30,
2021-10-01,
2021-10-02,
2021-10-03,
2021-10-04,
2021-10-05,
2021-10-06,
2021-10-07,
2021-10-08,
2021-10-09,
2021-10-10,
2021-10-11,
2021-10-12,
2021-10-13,
2021-10-14,
2021-10-15,
2021-10-16,
2021-10-17,
2021-10-18,
2021-10-19,
2021-10-20,
2021-10-21,
2021-10-22,
2021-10-23,
2021-10-24,
2021-10-25,
2021-10-26,
2021-10-27,
2021-10-28,
2021-10-29,
2021-10-30,
2021-10-31,
2021-11-01,
2021-11-02,
2021-11-03,
2021-11-04,
2021-11-05,
2021-11-06,
2021-11-07,
2021-11-08,
2021-11-09,
2021-11-10,
2021-11-11,
2021-11-12,
2021-11-13,
2021-11-14,
2021-11-15,
2021-11-16,
2021-11-17,
2021-11-18,
2021-11-19,
2021-11-20,
2021-11-21,
2021-11-22,
2021-11-23,
2021-11-24,
2021-11-25,
2021-11-26,
2021-11-27,
2021-11-28,
2021-11-29,
2021-11-30,
2021-12-01,
2021-12-02,30.7
2021-12-03,30.5
2021-12-04,29.9
2021-12-05,29.75
2021-12-06,30.15
2021-12-07,29.2
2021-12-08,27.95
2021-12-09,30.05
2021-12-10,29.75
2021-12-11,29.15
2021-12-12,29.55
2021-12-13,29.7
2021-12-14,28.3
2021-12-15,28.75
2021-12-16,30.0
2021-12-17,28.9
2021-12-18,30.35
2021-12-19,29.65
2021-12-20,30.15
2021-12-21,28.95
2021-12-22,28.8
2021-12-23,29.75
2021-12-24,30.2
2021-12-25,30.1
2021-12-26,25.9
2021-12-27,26.35
2021-12-28,29.5
2021-12-29,28.8
2021-12-30,29.15
2021-12-31,29.0
2022-01-01,29.3
2022-01-02,28.95
2022-01-03,27.6
2022-01-04,26.6
2022-01-05,27.5
2022-01-06,28.4
2022-01-07,28.75
2022-01-08,28.2
2022-01-09,28.0
2022-01-10,29.6
2022-01-11,28.95
2022-01-12,28.75
2022-01-13,28.1
2022-01-14,28.45
2022-01-15,27.65
2022-01-16,27.3
2022-01-17,27.3
2022-01-18,27.4
2022-01-19,27.9
2022-01-20,28.55
2022-01-21,28.3
2022-01-22,28.55
2022-01-23,28.25
2022-01-24,28.35
2022-01-25,28.55
2022-01-26,29.8
2022-01-27,29.1
2022-01-28,27.7
2022-01-29,22.5
2022-01-30,27.65
2022-01-31,28.05
2022-02-01,28.3
2022-02-02,28.7
2022-02-03,28.65
2022-02-04,28.65
2022-02-05,28.4
2022-02-06,28.55
2022-02-07,29.4
2022-02-08,29.0
2022-02-09,30.05
2022-02-10,29.45
2022-02-11,29.45
2022-02-12,27.95
2022-02-13,28.95
2022-02-14,27.9
2022-02-15,28.75
2022-02-16,29.45
2022-02-17,28.55
2022-02-18,28.7
2022-02-19,28.55
2022-02-20,28.7
2022-02-21,28.25
2022-02-22,28.8
2022-02-23,29.65
2022-02-24,29.5
2022-02-25,30.9
2022-02-26,29.95
2022-02-27,29.45
2022-02-28,29.3
2022-03-01,29.45
2022-03-02,29.95
2022-03-03,28.7
2022-03-04,28.3
2022-03-05,27.65
2022-03-06,28.7
2022-03-07,28.75
2022-03-08,28.75
2022-03-09,29.55
2022-03-10,29.85
2022-03-11,29.8
2022-03-12,30.15
2022-03-13,28.6
2022-03-14,28.7
2022-03-15,27.95
2022-03-16,28.15
2022-03-17,29.05
2022-03-18,28.55
2022-03-19,29.75
2022-03-20,29.65
2022-03-21,29.15
2022-03-22,26.85
2022-03-23,26.9
2022-03-24,25.9
2022-03-25,27.5
2022-03-26,29.0
2022-03-27,27.85
2022-03-28,27.3
2022-03-29,28.25
2022-03-30,28.4
2022-03-31,27.65
2022-04-01,26.8
2022-04-02,25.6
2022-04-03,27.65
2022-04-04,26.8
2022-04-05,26.25
2022-04-06,28.0
2022-04-07,28.7
2022-04-08,
2022-04-09,28.25
2022-04-10,29.15
2022-04-11,29.15
2022-04-12,29.45
2022-04-13,29.35
2022-04-14,29.6
2022-04-15,28.5
2022-04-16,29.7
2022-04-17,27.65
2022-04-18,26.4
2022-04-19,27.55
2022-04-20,27.85
2022-04-21,27.9
2022-04-22,27.15
2022-04-23,28.15
2022-04-24,28.7
2022-04-25,27.9
2022-04-26,27.85
2022-04-27,27.55
2022-04-28,28.7
2022-04-29,26.8
2022-04-30,28.0
2022-05-01,28.25
2022-05-02,29.15
2022-05-03,28.35
2022-05-04,27.9
2022-05-05,28.65
2022-05-06,28.4
2022-05-07,28.3
2022-05-08,27.15
2022-05-09,26.35
2022-05-10,27.35
2022-05-11,28.65
2022-05-12,27.65
2022-05-13,27.35
2022-05-14,29.0
2022-05-15,27.55
2022-05-16,27.9
2022-05-17,29.0
2022-05-18,28.05
2022-05-19,28.95
2022-05-20,29.05
2022-05-21,27.65
2022-05-22,26.0
2022-05-23,27.45
2022-05-24,22.95
2022-05-25,22.1
2022-05-26,25.55
2022-05-27,26.05
2022-05-28,23.65
2022-05-29,25.4
2022-05-30,28.15
2022-05-31,27.3
2022-06-01,26.0
2022-06-02,26.9
2022-06-03,27.1
2022-06-04,24.9
2022-06-05,26.45
2022-06-06,24.9
2022-06-07,24.8
2022-06-08,27.05
2022-06-09,27.4
2022-06-10,27.05
2022-06-11,25.8
2022-06-12,
2022-06-13,27.7
2022-06-14,27.7
2022-06-15,22.35
2022-06-16,22.1
2022-06-17,24.8
2022-06-18,26.75
2022-06-19,26.9
2022-06-20,25.0
2022-06-21,26.2
2022-06-22,23.05
2022-06-23,26.15
2022-06-24,25.0
2022-06-25,25.25
2022-06-26,24.55
2022-06-27,24.75
2022-06-28,24.15
2022-06-29,25.75
2022-06-30,27.05
2022-07-01,25.85
2022-07-02,25.65
2022-07-03,25.6
2022-07-04,26.35
2022-07-05,21.45
2022-07-06,23.85
2022-07-07,24.4
2022-07-08,25.3
2022-07-09,26.2
2022-07-10,24.55
2022-07-11,24.95
2022-07-12,26.85
2022-07-13,
2022-07-14,24.6
2022-07-15,26.6
2022-07-16,26.7
2022-07-17,24.45
2022-07-18,25.75
2022-07-19,26.25
2022-07-20,26.4
2022-07-21,25.65
2022-07-22,24.6
2022-07-23,26.9
2022-07-24,25.55
2022-07-25,26.25
2022-07-26,26.7
2022-07-27,23.85
2022-07-28,28.1
2022-07-29,27.55
2022-07-30,28.65
2022-07-31,27.05
2022-08-01,24.6
2022-08-02,24.4
2022-08-03,25.75
2022-08-04,23.75
2022-08-05,24.85
2022-08-06,26.65
2022-08-07,25.35
2022-08-08,25.9
2022-08-09,26.5
2022-08-10,26.5
2022-08-11,28.2
2022-08-12,27.3
2022-08-13,27.25
2022-08-14,26.75
2022-08-15,25.25
2022-08-16,26.7
2022-08-17,24.35
2022-08-18,24.45
2022-08-19,26.15
2022-08-20,26.7
2022-08-21,24.4
2022-08-22,26.55
2022-08-23,26.7
2022-08-24,25.85
2022-08-25,26.1
2022-08-26,26.1
2022-08-27,26.6
2022-08-28,24.85
2022-08-29,28.25
2022-08-30,27.0
2022-08-31,22.25
2022-09-01,26.45
2022-09-02,27.55
2022-09-03,28.8
2022-09-04,27.8
2022-09-05,28.7
2022-09-06,25.45
2022-09-07,23.65
2022-09-08,27.4
2022-09-09,27.2
2022-09-10,29.0
2022-09-11,26.85
2022-09-12,28.4
2022-09-13,27.2
2022-09-14,29.25
2022-09-15,28.65
2022-09-16,27.8
2022-09-17,28.9
2022-09-18,29.3
2022-09-19,28.6
2022-09-20,28.75
2022-09-21,28.6
2022-09-22,28.6
2022-09-23,29.9
2022-09-24,29.9
2022-09-25,29.75
2022-09-26,29.25
2022-09-27,29.35
2022-09-28,29.05
2022-09-29,29.3
2022-09-30,29.2
2022-10-01,29.2
2022-10-02,28.8
2022-10-03,29.35
2022-10-04,29.1
2022-10-05,30.45
2022-10-06,29.85
2022-10-07,29.9
2022-10-08,31.25
2022-10-09,30.95
2022-10-10,30.2
2022-10-11,30.25
2022-10-12,27.4
2022-10-13,29.6
2022-10-14,29.75
2022-10-15,31.5
2022-10-16,28.55
2022-10-17,29.5
2022-10-18,29.5
2022-10-19,28.05
2022-10-20,29.5
2022-10-21,
2022-10-22,29.75
2022-10-23,29.8
2022-10-24,29.85
2022-10-25,
2022-10-26,27.5
2022-10-27,27.25
2022-10-28,
2022-10-29,30.35
2022-10-30,29.6
2022-10-31,
2022-11-01,29.55
2022-11-02,30.85
2022-11-03,29.35
2022-11-04,26.15
2022-11-05,26.35
2022-11-06,27.95
2022-11-07,27.35
2022-11-08,28.25
2022-11-09,28.25
2022-11-10,29.2
2022-11-11,29.25
2022-11-12,28.6
2022-11-13,28.05
2022-11-14,28.45
2022-11-15,27.95
2022-11-16,28.5
2022-11-17,28.7
2022-11-18,29.1
2022-11-19,27.75
2022-11-20,28.65
2022-11-21,28.6
2022-11-22,28.75
2022-11-23,28.2
2022-11-24,29.0
2022-11-25,28.95
2022-11-26,28.9
2022-11-27,28.45
2022-11-28,27.75
2022-11-29,27.45
2022-11-30,22.3
2022-12-01,26.9
2022-12-02,27.0
2022-12-03,27.7
2022-12-04,26.25
2022-12-05,25.7
2022-12-06,26.55
2022-12-07,27.6
2022-12-08,27.95
2022-12-09,28.85
2022-12-10,28.7
2022-12-11,28.7
2022-12-12,28.7
2022-12-13,28.9
2022-12-14,29.2
2022-12-15,29.15
2022-12-16,28.45
2022-12-17,28.9
2022-12-18,28.1
2022-12-19,28.55
2022-12-20,29.2
2022-12-21,28.9
2022-12-22,29.05
2022-12-23,25.8
2022-12-24,24.15
2022-12-25,25.7
2022-12-26,28.1
2022-12-27,28.7
2022-12-28,28.75
2022-12-29,29.0
2022-12-30,30.2
2022-12-31,29.7
2023-01-01,29.15
2023-01-02,28.2
2023-01-03,29.25
2023-01-04,27.95
2023-01-05,28.15
2023-01-06,29.35
2023-01-07,28.15
2023-01-08,29.0
2023-01-09,28.55
2023-01-10,27.95
2023-01-11,29.2
2023-01-12,28.45
2023-01-13,29.7
2023-01-14,30.05
2023-01-15,27.75
2023-01-16,27.0
2023-01-17,28.65
2023-01-18,29.25
2023-01-19,29.3
2023-01-20,29.1
2023-01-21,29.45
2023-01-22,30.2
2023-01-23,30.65
2023-01-24,29.0
2023-01-25,29.55
2023-01-26,28.9
2023-01-27,29.2
2023-01-28,30.65
2023-01-29,29.3
2023-01-30,30.25
2023-01-31,27.7
2023-02-01,28.45
2023-02-02,29.35
2023-02-03,29.65
2023-02-04,30.5
2023-02-05,30.2
2023-02-06,30.65
2023-02-07,29.5
2023-02-08,28.25
2023-02-09,30.8
2023-02-10,30.85
2023-02-11,30.5
2023-02-12,30.1
2023-02-13,31.1
2023-02-14,30.6
2023-02-15,28.9
2023-02-16,30.5
2023-02-17,30.1
2023-02-18,30.6
2023-02-19,30.35
2023-02-20,28.2
2023-02-21,31.3
2023-02-22,29.6
2023-02-23,29.9
2023-02-24,30.1
2023-02-25,27.4
2023-02-26,28.85
2023-02-27,29.75
2023-02-28,29.5
2023-03-01,30.4
2023-03-02,30.8
2023-03-03,28.65
2023-03-04,31.25
2023-03-05,30.1
2023-03-06,29.8
2023-03-07,30.3
2023-03-08,30.75
2023-03-09,31.0
2023-03-10,29.5
2023-03-11,30.85
2023-03-12,31.1
2023-03-13,30.3
2023-03-14,30.0
2023-03-15,27.1
2023-03-16,26.6
2023-03-17,28.7
2023-03-18,28.9
2023-03-19,26.3
2023-03-20,28.25
2023-03-21,28.5
2023-03-22,28.8
2023-03-23,29.1
2023-03-24,28.75
2023-03-25,27.35
2023-03-26,29.8
2023-03-27,28.15
2023-03-28,29.15
2023-03-29,28.45
2023-03-30,25.1
2023-03-31,27.9
2023-04-01,29.45
2023-04-02,29.15
2023-04-03,29.4
2023-04-04,29.0
2023-04-05,26.7
2023-04-06,28.5
2023-04-07,29.5
2023-04-08,31.05
2023-04-09,22.95
2023-04-10,28.0
2023-04-11,27.5
2023-04-12,28.35
2023-04-13,27.6
2023-04-14,27.45
2023-04-15,28.45
2023-04-16,28.5
2023-04-17,27.55
2023-04-18,28.3
2023-04-19,29.5
2023-04-20,29.25
2023-04-21,27.9
2023-04-22,29.3
2023-04-23,28.6
2023-04-24,27.85
2023-04-25,29.5
2023-04-26,27.9
2023-04-27,28.85
2023-04-28,28.05
2023-04-29,28.3
2023-04-30,28.5
2023-05-01,27.4
2023-05-02,28.15
2023-05-03,29.15
2023-05-04,28.4
2023-05-05,28.25
2023-05-06,28.9
2023-05-07,28.65
2023-05-08,29.05
2023-05-09,28.65
2023-05-10,29.3
2023-05-11,29.1
2023-05-12,29.35
2023-05-13,28.7
2023-05-14,27.4
2023-05-15,27.1
2023-05-16,28.05
2023-05-17,29.05
2023-05-18,27.8
2023-05-19,26.95
2023-05-20,23.7
2023-05-21,26.05
2023-05-22,27.4
2023-05-23,26.8
2023-05-24,27.8
2023-05-25,27.15
2023-05-26,26.6
2023-05-27,28.35
2023-05-28,28.65
2023-05-29,28.8
2023-05-30,28.5
2023-05-31,27.9
2023-06-01,26.8
2023-06-02,28.0
2023-06-03,25.7
2023-06-04,28.35
2023-06-05,27.5
2023-06-06,28.45
2023-06-07,26.6
2023-06-08,27.55
2023-06-09,26.5
2023-06-10,26.8
2023-06-11,27.75
2023-06-12,27.75
2023-06-13,27.15
2023-06-14,27.2
2023-06-15,25.25
2023-06-16,26.5
2023-06-17,24.75
2023-06-18,28.55
2023-06-19,27.1
2023-06-20,24.05
2023-06-21,25.6
2023-06-22,26.4
2023-06-23,25.65
2023-06-24,27.95
2023-06-25,26.45
2023-06-26,26.25
2023-06-27,24.6
2023-06-28,25.35
2023-06-29,25.95
2023-06-30,24.75
2023-07-01,24.5
2023-07-02,26.2
2023-07-03,27.7
2023-07-04,27.55
2023-07-05,26.8
2023-07-06,27.5
2023-07-07,26.35
2023-07-08,24.2
2023-07-09,25.3
2023-07-10,25.85
2023-07-11,27.0
2023-07-12,26.05
2023-07-13,26.4
2023-07-14,27.4
2023-07-15,27.4
2023-07-16,27.15
2023-07-17,27.6
2023-07-18,27.55
2023-07-19,26.75
2023-07-20,26.9
2023-07-21,25.4
2023-07-22,26.1
2023-07-23,25.65
2023-07-24,27.0
2023-07-25,27.5
2023-07-26,26.5
2023-07-27,27.6
2023-07-28,27.25
2023-07-29,27.75
2023-07-30,27.9
2023-07-31,27.2
2023-08-01,27.65
2023-08-02,27.9
2023-08-03,28.25
2023-08-04,27.85
2023-08-05,27.45
2023-08-06,29.25
2023-08-07,27.25
2023-08-08,28.7
2023-08-09,26.55
2023-08-10,26.55
2023-08-11,26.95
2023-08-12,27.8
2023-08-13,28.2
2023-08-14,28.7
2023-08-15,27.9
2023-08-16,25.7
2023-08-17,25.65
2023-08-18,28.7
2023-08-19,27.7
2023-08-20,28.25
2023-08-21,27.1
2023-08-22,26.95
2023-08-23,28.05
2023-08-24,28.75
2023-08-25,28.8
2023-08-26,30.05
2023-08-27,30.2
2023-08-28,28.8
2023-08-29,30.0
2023-08-30,29.4
2023-08-31,29.0
2023-09-01,27.7
2023-09-02,30.15
2023-09-03,28.85
2023-09-04,28.95
2023-09-05,27.45
2023-09-06,29.9
2023-09-07,29.25
2023-09-08,27.55
2023-09-09,28.2
2023-09-10,27.25
2023-09-11,29.05
2023-09-12,29.0
2023-09-13,28.75
2023-09-14,30.1
2023-09-15,30.5
2023-09-16,29.6
2023-09-17,30.0
2023-09-18,29.05
2023-09-19,30.2
2023-09-20,30.2
2023-09-21,30.05
2023-09-22,29.45
2023-09-23,30.7
2023-09-24,30.85
2023-09-25,31.45
2023-09-26,30.95
2023-09-27,29.75
2023-09-28,30.4
2023-09-29,31.15
2023-09-30,31.3
2023-10-01,30.2
2023-10-02,30.95
2023-10-03,30.45
2023-10-04,30.6
2023-10-05,30.45
2023-10-06,30.8
2023-10-07,28.55
2023-10-08,30.4
2023-10-09,30.4
2023-10-10,29.8
2023-10-11,30.3
2023-10-12,30.55
2023-10-13,31.25
2023-10-14,30.9
2023-10-15,30.65
2023-10-16,31.35
2023-10-17,29.25
2023-10-18,29.75
2023-10-19,30.3
2023-10-20,30.65
2023-10-21,28.1
2023-10-22,30.6
2023-10-23,31.45
2023-10-24,31.25
2023-10-25,31.5
2023-10-26,32.0
2023-10-27,31.25
2023-10-28,30.75
2023-10-29,30.7
2023-10-30,30.1
2023-10-31,31.65
2023-11-01,31.2
2023-11-02,31.4
2023-11-03,30.35
2023-11-04,30.95
2023-11-05,33.65
2023-11-06,30.3
2023-11-07,30.0
2023-11-08,30.95
2023-11-09,31.35
2023-11-10,30.4
2023-11-11,30.1
2023-11-12,30.95
2023-11-13,30.65
2023-11-14,31.9
2023-11-15,30.25
2023-11-16,30.45
2023-11-17,31.1
2023-11-18,31.15
2023-11-19,30.75
2023-11-20,30.05
2023-11-21,28.0
2023-11-22,29.9
2023-11-23,30.05
2023-11-24,31.45
2023-11-25,30.45
2023-11-26,30.0
2023-11-27,30.35
2023-11-28,29.5
2023-11-29,29.15
2023-11-30,30.45
2023-12-01,30.05
2023-12-02,30.9
2023-12-03,31.2
2023-12-04,30.75
2023-12-05,30.45
2023-12-06,29.7
2023-12-07,29.3
2023-12-08,30.55
2023-12-09,31.05
2023-12-10,29.4
2023-12-11,29.95
2023-12-12,30.55
2023-12-13,31.0
2023-12-14,28.45
2023-12-15,30.55
2023-12-16,28.9
2023-12-17,30.65
2023-12-18,25.85
2023-12-19,29.2
2023-12-20,24.25
2023-12-21,27.6
2023-12-22,28.5
2023-12-23,28.9
2023-12-24,29.4
2023-12-25,30.85
2023-12-26,31.3
2023-12-27,31.05
2023-12-28,30.25
2023-12-29,30.65
2023-12-30,31.15
2023-12-31,30.55
2024-01-01,25.65
2024-01-02,29.0
2024-01-03,27.55
2024-01-04,27.6
2024-01-05,29.75
2024-01-06,30.0
2024-01-07,29.95
2024-01-08,31.25
2024-01-09,30.35
2024-01-10,29.9
2024-01-11,28.15
2024-01-12,30.85
2024-01-13,29.55
2024-01-14,29.4
2024-01-15,29.6
2024-01-16,30.65
2024-01-17,29.55
2024-01-18,30.45
2024-01-19,31.4
2024-01-20,28.3
2024-01-21,30.3
2024-01-22,29.4
2024-01-23,30.45
2024-01-24,30.45
2024-01-25,29.35
2024-01-26,28.65
2024-01-27,30.3
2024-01-28,29.95
2024-01-29,30.65
2024-01-30,30.8
2024-01-31,31.1
2024-02-01,29.6
2024-02-02,30.15
2024-02-03,31.15
2024-02-04,31.2
2024-02-05,31.25
2024-02-06,31.55
2024-02-07,30.4
2024-02-08,31.1
2024-02-09,31.35
2024-02-10,31.0
2024-02-11,31.85
2024-02-12,29.75
2024-02-13,26.75
2024-02-14,
2024-02-15,
2024-02-16,
2024-02-17,
2024-02-18,
2024-02-19,
2024-02-20,
2024-02-21,28.25
2024-02-22,
2024-02-23,
2024-02-24,29.5
2024-02-25,28.9
2024-02-26,28.55
2024-02-27,
2024-02-28,
2024-02-29,
2024-03-01,
2024-03-02,
2024-03-03,28.9
2024-03-04,
2024-03-05,
2024-03-06,
2024-03-07,29.65
2024-03-08,
2024-03-09,30.5
2024-03-10,29.55
2024-03-11,
2024-03-12,
2024-03-13,29.3
2024-03-14,28.6
2024-03-15,28.25
2024-03-16,
2024-03-17,29.1
2024-03-18,
2024-03-19,
2024-03-20,
2024-03-21,
2024-03-22,
2024-03-23,
2024-03-24,
2024-03-25,
2024-03-26,
2024-03-27,
2024-03-28,
2024-03-29,
2024-03-30,
2024-03-31,
2024-04-01,
2024-04-02,
2024-04-03,
2024-04-04,
2024-04-05,
2024-04-06,
2024-04-07,
2024-04-08,
2024-04-09,
2024-04-10,
2024-04-11,
2024-04-12,
2024-04-13,
2024-04-14,
2024-04-15,29.4
2024-04-16,
2024-04-17,
2024-04-18,
2024-04-19,
2024-04-20,
2024-04-21,
2024-04-22,
2024-04-23,
2024-04-24,
2024-04-25,
2024-04-26,
2024-04-27,28.25
2024-04-28,
2024-04-29,
2024-04-30,
2024-05-01,
2024-05-02,
2024-05-03,27.65
2024-05-04,
2024-05-05,
2024-05-06,29.15
2024-05-07,
2024-05-08,
2024-05-09,
2024-05-10,
2024-05-11,
2024-05-12,
2024-05-13,
2024-05-14,
2024-05-15,
2024-05-16,
2024-05-17,
2024-05-18,
2024-05-19,
2024-05-20,
2024-05-21,
2024-05-22,
2024-05-23,
2024-05-24,
2024-05-25,
2024-05-26,
2024-05-27,
2024-05-28,
2024-05-29,
2024-05-30,
2024-05-31,
2024-06-01,
2024-06-02,
2024-06-03,
2024-06-04,
2024-06-05,
2024-06-06,
2024-06-07,
2024-06-08,
2024-06-09,
2024-06-10,
2024-06-11,
2024-06-12,
2024-06-13,
2024-06-14,
2024-06-15,
2024-06-16,
2024-06-17,
2024-06-18,
2024-06-19,
2024-06-20,
2024-06-21,
2024-06-22,
2024-06-23,
2024-06-24,
2024-06-25,
2024-06-26,
2024-06-27,
2024-06-28,
2024-06-29,
2024-06-30,
2024-07-01,
2024-07-02,
2024-07-03,
2024-07-04,
2024-07-05,
2024-07-06,
2024-07-07,
2024-07-08,
2024-07-09,
2024-07-10,
2024-07-11,
2024-07-12,
2024-07-13,
2024-07-14,
2024-07-15,
2024-07-16,
2024-07-17,
2024-07-18,
2024-07-19,
2024-07-20,
2024-07-21,
2024-07-22,
2024-07-23,
2024-07-24,
2024-07-25,
2024-07-26,
2024-07-27,
2024-07-28,
2024-07-29,
2024-07-30,
2024-07-31,
2024-08-01,
2024-08-02,
2024-08-03,
2024-08-04,
2024-08-05,
2024-08-06,
2024-08-07,
2024-08-08,
2024-08-09,
2024-08-10,
2024-08-11,
2024-08-12,
2024-08-13,
2024-08-14,
2024-08-15,
2024-08-16,
2024-08-17,
2024-08-18,
2024-08-19,
2024-08-20,
2024-08-21,
2024-08-22,
2024-08-23,
2024-08-24,
2024-08-25,
2024-08-26,
2024-08-27,
2024-08-28,
2024-08-29,
2024-08-30,
2024-08-31,
2024-09-01,
2024-09-02,
2024-09-03,
2024-09-04,
2024-09-05,
2024-09-06,
2024-09-07,
2024-09-08,
2024-09-09,
2024-09-10,
2024-09-11,
2024-09-12,
2024-09-13,
2024-09-14,
2024-09-15,
2024-09-16,
2024-09-17,
2024-09-18,
2024-09-19,
2024-09-20,
2024-09-21,
2024-09-22,
2024-09-23,
2024-09-24,
2024-09-25,
2024-09-26,
2024-09-27,
2024-09-28,
2024-09-29,
2024-09-30,
2024-10-01,
2024-10-02,
2024-10-03,
2024-10-04,
2024-10-05,
2024-10-06,
2024-10-07,
2024-10-08,
2024-10-09,
2024-10-10,
2024-10-11,
2024-10-12,
2024-10-13,
2024-10-14,
2024-10-15,
2024-10-16,
2024-10-17,
2024-10-18,
2024-10-19,
2024-10-20,
2024-10-21,
2024-10-22,
2024-10-23,
2024-10-24,
2024-10-25,
2024-10-26,
2024-10-27,
2024-10-28,
2024-10-29,
2024-10-30,
2024-10-31,
2024-11-01,
2024-11-02,
2024-11-03,
2024-11-04,
2024-11-05,
2024-11-06,
2024-11-07,
2024-11-08,
2024-11-09,
2024-11-10,
2024-11-11,
2024-11-12,
2024-11-13,
2024-11-14,
2024-11-15,
2024-11-16,
2024-11-17,
2024-11-18,
2024-11-19,
2024-11-20,
2024-11-21,
2024-11-22,
2024-11-23,
2024-11-24,
2024-11-25,
2024-11-26,
2024-11-27,33.05
2024-11-28,29.9
2024-11-29,30.0
2024-11-30,29.15
2024-12-01,30.65
2024-12-02,29.65
2024-12-03,30.4
2024-12-04,29.55
2024-12-05,29.05
2024-12-06,28.7
2024-12-07,30.3
2024-12-08,29.55
2024-12-09,29.55
2024-12-10,29.15
2024-12-11,29.65
2024-12-12,30.55
2024-12-13,30.0
2024-12-14,30.0
2024-12-15,30.35
2024-12-16,30.65
2024-12-17,30.1
2024-12-18,30.55
2024-12-19,30.95
2024-12-20,30.3
2024-12-21,29.4
2024-12-22,30.5
2024-12-23,30.35
2024-12-24,29.35
2024-12-25,30.7
2024-12-26,29.65
2024-12-27,30.35
2024-12-28,29.7
2024-12-29,29.9
2024-12-30,29.85
2024-12-31,29.55
